category	identity	source	target	compact_policy
Gem	ShieldBash Gem	Shield Bash Gem	盾击宝石	english-on-hold
Gem	ShieldThrow Gem	Shield Throw Gem	飞盾宝石	english-on-hold
Gem	ShoutStun Gem	Fearsome Cry Gem	威慑战吼宝石	english-on-hold
Gem	ShrapnelShot Gem	Shrapnel Gem	弹片宝石	english-on-hold
Gem	ShurikenFan Gem	Shuriken Fan Gem	手里剑散射宝石	english-on-hold
Gem	Smite Gem	Smite Gem	惩击宝石	english-on-hold
Gem	SniperShot Gem	Sniper Shot Gem	狙击射击宝石	english-on-hold
Gem	SoulStrike Gem	Soul Strike Gem	灵魂打击宝石	english-on-hold
Gem	SpearSlice Gem	Air Cutter Gem	裂空斩宝石	english-on-hold
Gem	SpearStab Gem	Impale Gem	刺穿宝石	english-on-hold
Gem	SpearThrust Gem	Piercing Flurry Gem	穿刺连击宝石	english-on-hold
Gem	Stomp Gem	Stomp Gem	践踏宝石	english-on-hold
Gem	StrafingVolley Gem	Strafing Volley Gem	扫射齐射宝石	english-on-hold
Gem	SuppressiveShot Gem	Suppressive Shot Gem	压制射击宝石	english-on-hold
Gem	Tempest Gem	Tempest Gem	风暴宝石	english-on-hold
Gem	TetraVortex Gem	Elemental Overload Gem	元素过载宝石	english-on-hold
Gem	Thunderbolt Gem	Thunderbolt Gem	霹雳宝石	english-on-hold
Gem	ThunderStorm Gem	Thunder Storm Gem	雷暴宝石	english-on-hold
Gem	TurnUndead Gem	Turn Undead Gem	超度亡灵宝石	english-on-hold
Gem	TwistOfFate Gem	Twist Of Fate Gem	命运扭转宝石	english-on-hold
Gem	Undead Gem	Undead Gem	亡灵宝石	english-on-hold
Gem	VenomStrike Gem	Venom Strike Gem	毒液打击宝石	english-on-hold
Gem	VolatileBolt Gem	Volatile Bolt Gem	爆裂雷击宝石	english-on-hold
Gem	Water Gem	Water Gem	水宝石	english-on-hold
Gem	WeaponThrow Gem	Weapon Throw Gem	武器投掷宝石	english-on-hold
Gem	WeightLimit Gem	Carrier Gem	负重宝石	english-on-hold
Gem	Whirlwind Gem	Whirlwind Gem	剑刃风暴宝石	english-on-hold
Gem	WildCharge Gem	Wild Charge Gem	狂野冲锋宝石	english-on-hold
Gem	Wind Gem	Wind Gem	疾风宝石	english-on-hold
Skill	Aegis	Aegis	圣盾	english-on-hold
Skill	Aegis	Aegis of Light	光之圣盾	english-on-hold
Skill	AerialShot	Aerial Shot	空中射击	english-on-hold
Skill	Agility	Inner Focus	心神专注	english-on-hold
Skill	AngelicBlessing	Angelic Blessing	天使恩典	english-on-hold
Skill	ArcaneSigil	Arcane Sigil	奥术印记	english-on-hold
Skill	Armored	Armored	护甲强化	english-on-hold
Skill	ArrowShower	Arrow Shower	箭雨	english-on-hold
Skill	AutoAttack	Auto Attack	普通攻击	english-on-hold
Skill	AxeArc	Twin Cleave	双重劈砍	english-on-hold
Skill	AxeThrow	Axe Throw	飞斧	english-on-hold
Skill	AxeVortex	Vortex Slash	旋风斩	english-on-hold
Skill	Barrier	Sacred Aegis	神圣庇护	english-on-hold
Skill	Bash	Bash	猛击	english-on-hold
Skill	Berserk	Berserk	狂暴	english-on-hold
Skill	Berserk	Direwolf	恐狼	english-on-hold
Skill	BladeDance	Blade Dance	刃舞	english-on-hold
Skill	BleedCoating	Red Maw	猩红巨口	english-on-hold
Skill	Blessing	Benediction	祈福	english-on-hold
Skill	Blink	Blink	闪现	english-on-hold
Skill	BloodCrash	Blood Crash	血涌	english-on-hold
Skill	BloodFrenzy	Blood Frenzy	鲜血狂乱	english-on-hold
Skill	BloodLust	Blood Lust	嗜血	english-on-hold
Skill	BoneSpear	Bone Spear	骨矛	english-on-hold
Skill	BoneSpikes	Bone Spikes	骨刺	english-on-hold
Skill	Bonk	Bonk!	猛敲！	english-on-hold
Skill	ChainLightning	Chain Lightning	连锁闪电	english-on-hold
Skill	Cloaking	Cloaking	隐匿	english-on-hold
Skill	Combustion	Combustion	燃爆	english-on-hold
Skill	Conjurer	Conjurer	唤灵师	english-on-hold
Skill	ConsecratedGround	Consecrated Ground	祝圣之地	english-on-hold
Skill	Consecration	Consecration	奉献	english-on-hold
Skill	Conviction	Conviction Aura	信念光环	english-on-hold
Skill	CorpseBarrier	Corpse Barrier	尸体屏障	english-on-hold
Skill	CorpseExplosion	Corpse Explosion	尸体爆炸	english-on-hold
Skill	CorpseExplosionEnemy	Corpse Explosion	尸体爆炸	english-on-hold
Skill	CorpseExplosionEnemy	Corpse Explosion (Enemy)	尸体爆炸（敌方）	english-on-hold
Skill	CorpseExplosionSummon	Corpse Explosion	尸体爆炸	english-on-hold
Skill	CorpseExplosionSummon	Corpse Explosion (Summon)	尸体爆炸（召唤物）	english-on-hold
Skill	Counter	Counter	反击	english-on-hold
Skill	Counter	Counter Stance	反击姿态	english-on-hold
Skill	CounterSlash	Counter Slash	反击斩	english-on-hold
Skill	CrimsonFrenzy	Crimson Frenzy	绯红狂乱	english-on-hold
Skill	CrushingAdvance	Crushing Advance	碾压进击	english-on-hold
Skill	Cure	Cure	净化	english-on-hold
Skill	CureAll	Mass Cure	群体净化	english-on-hold
Skill	Cyclone	Cyclone	旋风	english-on-hold
Skill	Damnation	Damnation	天谴	english-on-hold
Skill	Dark Exorcism	Dark Exorcism	暗影驱邪	english-on-hold
Skill	DarkClaw	Dark Claw	暗影之爪	english-on-hold
Skill	DeathBond	Death Bond	死亡羁绊	english-on-hold
Skill	DeathBramble	Necrotic Presence	死灵气场	english-on-hold
Skill	DeathBrambleEnemy	Necrotic Presence (Enemy)	死灵气场（敌方）	english-on-hold
Skill	DeathBrambleEnemy	Necrotic Presence Enemy	死灵气场（敌方）	english-on-hold
Skill	DeathCoil	Death Coil	死亡缠绕	english-on-hold
Skill	DeathCoilEnemy	Death Coil	死亡缠绕	english-on-hold
Skill	DeathCoilEnemy	Death Coil (Enemy)	死亡缠绕（敌方）	english-on-hold
Skill	DeathCoilSummon	Death Coil	死亡缠绕	english-on-hold
Skill	DeathCoilSummon	Death Coil (Summon)	死亡缠绕（召唤物）	english-on-hold
Skill	DeathNova	Death Nova	死亡新星	english-on-hold
Skill	DeathNovaField	Death Nova Field	死亡新星力场	english-on-hold
Skill	DeathSpiral	Death Spiral	死亡螺旋	english-on-hold
Skill	DecayAura	Decay Aura	腐朽光环	english-on-hold
Skill	Defiance	Defiance	抗御	english-on-hold
Skill	Defiance	Defiance Aura	抗御光环	english-on-hold
Skill	Deflect	Deflect	偏转	english-on-hold
Skill	Dispell	Absolution	赦免	english-on-hold
Skill	DivinePunishment	Divine Punishment	神罚	english-on-hold
Skill	Divinity	Divinity	神性	english-on-hold
Skill	EarthBarrier	Avatar of Stone	岩石化身	english-on-hold
Skill	EarthBarrier	Earth Barrier	大地屏障	english-on-hold
Skill	Earthbolt	Earthbolt	大地飞弹	english-on-hold
Skill	Earthquake	Earthquake	地震	english-on-hold
Skill	EarthSpikes	Earth Spikes	大地尖刺	english-on-hold
Skill	EarthWall	Earth Wall	岩壁	english-on-hold
Skill	EclipsingAegis	Eclipsing Aegis	蚀光圣盾	english-on-hold
Skill	EnchantArmorHoly	Sanctify	圣化	english-on-hold
Skill	EnchantEarth	Enchant Earth	大地附魔	english-on-hold
Skill	EnchantFire	Enchant Fire	火焰附魔	english-on-hold
Skill	EnchantHoly	Enchant Holy	神圣附魔	english-on-hold
Skill	EnchantPoison	Enchant Poison	剧毒附魔	english-on-hold
Skill	EnchantShadow	Enchant Shadow	暗影附魔	english-on-hold
Skill	EnchantUndead	Enchant Undead	亡灵附魔	english-on-hold
Skill	EnchantWater	Enchant Water	水附魔	english-on-hold
Skill	EnchantWind	Enchant Wind	疾风附魔	english-on-hold
Skill	EndowHoly	Endow Holy	圣光灌注	english-on-hold
Skill	Endure	Endure	忍耐	english-on-hold
Skill	EnergyShield	Energy Shield	能量护盾	english-on-hold
Skill	Execute	Execute	处决	english-on-hold
Skill	Exorcism	Exorcism	驱魔	english-on-hold
Skill	ExplosiveGrenade	Explosive Grenade	爆炸手榴弹	english-on-hold
Skill	Fanaticism	Fanaticism	狂热	english-on-hold
Skill	FanFire	Fan Fire	扇形射击	english-on-hold
Skill	FanOfKnives	Fan Of Knives	刀扇	english-on-hold
Skill	Ferocity	Ferocity	凶猛	english-on-hold
Skill	FieldCurse	Banishment Field	放逐领域	english-on-hold
Skill	FieldDamage	Dissonance Well	失谐涌泉	english-on-hold
Skill	FieldHealing	Resonance Well	共鸣涌泉	english-on-hold
Skill	FieldSilence	Suppression Field	压制领域	english-on-hold
Skill	Fireball	Fireball	火球	english-on-hold
Skill	FireBarrier	Avatar of Fire	火焰化身	english-on-hold
Skill	FireBarrier	Fire Barrier	火焰屏障	english-on-hold
Skill	Firebolt	Firebolt	火焰弹	english-on-hold
Skill	FireField	Flame Ground	烈焰之地	english-on-hold
Skill	FirePillar	Fire Pillar	火柱	english-on-hold
Skill	FireRelease	Fire Release	火遁	english-on-hold
Skill	Firewall	Firewall	火焰之墙	english-on-hold
Skill	FlameOrb	Flame Orb	烈焰法球	english-on-hold
Skill	FlameOrbExplosion	Flame Explosion	烈焰爆炸	english-on-hold
Skill	FlashBang	Flash Bang	闪光弹	english-on-hold
Skill	FlashGrenade	Flash Grenade	闪光榴弹	english-on-hold
Skill	FlowState	Flow State	心流	english-on-hold
Skill	ForceShot	Force Shot	强力射击	english-on-hold
Skill	FreezeGrenade	Freeze Grenade	冰冻榴弹	english-on-hold
Skill	FreezingEdge	Frost Rounds	冰霜弹药	english-on-hold
Skill	FreezingField	Blizzard	暴风雪	english-on-hold
Skill	FrostBlade	Binding Spiral	缚魂螺旋	english-on-hold
Skill	FrostBladeExplosion	Spiral Collapse	螺旋塌陷	english-on-hold
Skill	Frostglass	Frostglass	霜晶	english-on-hold
Skill	FrozenGround	Frozen Ground	冰霜之地	english-on-hold
Skill	FuryBond	Fury Bond	狂怒羁绊	english-on-hold
Skill	GainRage	Gain Rage	获得怒气	english-on-hold
Skill	GameMasterCloaking	Game Master Cloaking	管理员隐匿	english-on-hold
Skill	Grace	Divine Grace	神圣恩典	english-on-hold
Skill	GrandCross	Grand Cross	大十字	english-on-hold
Skill	GraveChill	Grave Chill	墓穴寒意	english-on-hold
Skill	GraveChillEnemy	Grave Chill (Enemy)	墓穴寒意（敌方）	english-on-hold
Skill	GraveChillEnemy	Grave Chill Enemy	墓穴寒意（敌方）	english-on-hold
Skill	GroundSlam	Earth Splitter	裂地击	english-on-hold
Skill	GuardianBond	Guardian Bond	守护者羁绊	english-on-hold
Skill	GuardianSpirit	Guardian Spirit	守护之灵	english-on-hold
Skill	Harvest	Harvest	收获	english-on-hold
Skill	Haste	Haste	急速	english-on-hold
Skill	HasteAll	Mass Haste	群体急速	english-on-hold
Skill	Heal	Heal	治疗	english-on-hold
Skill	HealAll	Mass Heal	群体治疗	english-on-hold
Skill	HighGuard	High Guard	坚守姿态	english-on-hold
Skill	HighHeal	High Heal	强效治疗	english-on-hold
Skill	HolyLight	Holy Light	圣光	english-on-hold
Skill	HolyShield	Holy Shield	神圣之盾	english-on-hold
Skill	HolyWrath	Holy Wrath	神圣之怒	english-on-hold
Skill	HolyWrathField	Litany of Wrath	愤怒连祷	english-on-hold
Skill	HydroVortex	Hydro Vortex	水流漩涡	english-on-hold
Skill	Icebolt	Icebolt	冰箭	english-on-hold
Skill	IceRelease	Ice Release	冰遁	english-on-hold
Skill	IceShard	Ice Shard	冰霜碎片	english-on-hold
Skill	Invoker	Invoker	祈求者	english-on-hold
Skill	JudgementBlade	Judgement Blade	审判之刃	english-on-hold
Skill	JumpShot	Jump Shot	跃射	english-on-hold
Skill	LifeBond	Life Bond	生命羁绊	english-on-hold
Skill	LifeDrain	Life Drain	生命汲取	english-on-hold
Skill	LifeDrainEnemy	Life Drain	生命汲取	english-on-hold
Skill	LifeDrainEnemy	Life Drain (Enemy)	生命汲取（敌方）	english-on-hold
Skill	LifeDrainSummon	Life Drain	生命汲取	english-on-hold
Skill	LifeDrainSummon	Life Drain (Summon)	生命汲取（召唤物）	english-on-hold
Skill	LightningCoat	Lightning Coat	雷霆附体	english-on-hold
Skill	LightningReflexes	Lightning Reflexes	闪电反射	english-on-hold
Skill	LightningRelease	Lightning Release	雷遁	english-on-hold
Skill	LightningStrike	Flash Step	闪光步	english-on-hold
Skill	LimitBreak	Limit Break	突破极限	english-on-hold
Skill	Lockdown	Lockdown	火力封锁	english-on-hold
Skill	Marked	Mark Target	标记目标	english-on-hold
Skill	Marked	Marked	标记	english-on-hold
Skill	Meteor	Meteor	陨星	english-on-hold
Skill	MeteorStorm	Meteor Storm	陨星风暴	english-on-hold
Skill	MimicSeal	Mimic Seal	拟态封印	english-on-hold
Skill	Mount	Mount	坐骑	english-on-hold
Skill	MountMastery	Gryphon Riding	狮鹫骑术	english-on-hold
Skill	NPC_Berserk	Berserk	狂暴	english-on-hold
Skill	NPC_Berserk	NPC- Berserk	狂野暴怒	english-on-hold
Skill	NPC_Berserk	Wild Rage	狂野暴怒	english-on-hold
Skill	NPC_BleedAttack	Bleed	流血	english-on-hold
Skill	NPC_BleedAttack	Bleed Attack	流血	english-on-hold
Skill	NPC_Blind	Blind	致盲	english-on-hold
Skill	NPC_Burn	Burn	灼烧	english-on-hold
Skill	NPC_Enrage	Enrage	激怒	english-on-hold
Skill	NPC_Enrage_2	Last Stand	背水一战	english-on-hold
Skill	NPC_Freeze	Freeze	冰冻	english-on-hold
Skill	NPC_Knockback	Knockback	击退	english-on-hold
Skill	NPC_Knockback	Stun	眩晕	english-on-hold
Skill	NPC_LightningReflexes	Empower Reflexes	身法强化	english-on-hold
Skill	NPC_LightningReflexes	Lightning Reflexes	闪电反射	english-on-hold
Skill	NPC_LightningReflexes	NPC- Lightning Reflexes	身法强化	english-on-hold
Skill	NPC_ManaLeech	Mana Drain	法力汲取	english-on-hold
Skill	NPC_Poison	Gunk Shot	污泥射击	english-on-hold
Skill	NPC_Pull	Pull	牵引	english-on-hold
Skill	NPC_ShadowStep	Dark Step	幽影步	english-on-hold
Skill	NPC_ShadowStep	Shadow Step	暗影步	english-on-hold
Skill	NPC_Sharpen	Critical Strikes	暴击强化	english-on-hold
Skill	NPC_Sharpen	NPC- Sharpen	暴击强化	english-on-hold
Skill	NPC_Sharpen	Sharpen	暴击强化	english-on-hold
Skill	NPC_Silence	Silence	沉默	english-on-hold
Skill	NPC_SpellGuard	NPC- Spell Guard	反射魔法	english-on-hold
Skill	NPC_SpellGuard	Reflect Magic	反射魔法	english-on-hold
Skill	NPC_SpellGuard	Spell Shield	反射魔法	english-on-hold
Skill	NPC_SpikedShell	NPC- Spiked Shell	反射物理	english-on-hold
Skill	NPC_SpikedShell	Reflect Physical	反射物理	english-on-hold
Skill	NPC_SpikedShell	Thorns	反射物理	english-on-hold
Skill	NPC_SteelGuard	NPC- Steel Guard	NPC-钢铁守卫	english-on-hold
Skill	NPC_SteelGuard	Reinforce	加固	english-on-hold
Skill	NPC_Stun	Stun	眩晕	english-on-hold
Skill	NPC_Stun	Stun Attack	眩晕	english-on-hold
Skill	NPC_Venom	Venom	毒液	english-on-hold
Skill	NPC_WideBleed	Wide Bleed	群体流血	english-on-hold
Skill	NPC_WideBlind	Wide Blind	群体致盲	english-on-hold
Skill	NPC_WideCurse	Wide Curse	群体诅咒	english-on-hold
Skill	NPC_WideFreeze	Wide Freeze	群体冰冻	english-on-hold
Skill	NPC_WidePoison	Wide Poison	群体中毒	english-on-hold
Skill	NPC_WideSilence	Wide Silence	群体沉默	english-on-hold
Skill	NPC_WideStun	Wide Stun	群体眩晕	english-on-hold
Skill	PanicBurst	Panic Burst	恐慌爆发	english-on-hold
Skill	PiercingShot	Piercing Shot	穿刺射击	english-on-hold
Skill	PointBlankShot	Point Blank	近距射击	english-on-hold
Skill	PoisonField	Poison Ground	剧毒领域	english-on-hold
Skill	PoisonGrenade	Poison Grenade	剧毒榴弹	english-on-hold
Skill	Reanimation	Reanimation	亡者奴役	english-on-hold
Skill	Reap	Reap	收割	english-on-hold
Skill	ReapSummon	Reap	收割	english-on-hold
Skill	ReapSummon	Reap (Summon)	收割（召唤物）	english-on-hold
Skill	Revive	Resurrection	复活术	english-on-hold
Skill	ReviveAll	Salvation	救赎	english-on-hold
Skill	Sacrament	Sacrament	圣礼	english-on-hold
Skill	SacredBlast	Sacred Blast	圣光震荡	english-on-hold
Skill	SacredGround	Sacred Ground	神圣领域	english-on-hold
Skill	Sacrifice	Sacrifice	牺牲	english-on-hold
Skill	Sanctuary	Sanctuary	圣域	english-on-hold
Skill	SanctuaryField	Litany of Sanctuary	庇护连祷	english-on-hold
Skill	ShadowFeint	Elusive Feint	幻影佯攻	english-on-hold
Skill	ShadowRelease	Black Blade	黯影之刃	english-on-hold
Skill	ShadowSeal	Shadow Seal	暗影封印	english-on-hold
Skill	ShadowStep	Shadow Step	暗影步	english-on-hold
Skill	ShadowStrike	Shadow Strike	暗影打击	english-on-hold
Skill	ShadowTrail	Shadow Trail	暗影轨迹	english-on-hold
Skill	ShieldBash	Shield Bash	盾击	english-on-hold
Skill	ShieldThrow	Shield Throw	飞盾	english-on-hold
Skill	ShockAbsorber	Shock Absorber	冲击吸收	english-on-hold
Skill	ShoutBlood	Blood Howl	血嚎	english-on-hold
Skill	ShoutFury	Furious Shout	狂怒战吼	english-on-hold
Skill	ShoutMight	Mighty Roar	威猛咆哮	english-on-hold
Skill	ShoutMightLong	War Cry	战吼	english-on-hold
Skill	ShoutStun	Fearsome Cry	威慑战吼	english-on-hold
Skill	ShrapnelShot	Shrapnel	弹片	english-on-hold
Skill	ShurikenFan	Shuriken Fan	手里剑散射	english-on-hold
Skill	SilentEdge	Silent Edge	无声锋刃	english-on-hold
Skill	SlowTrap	Slow Trap	慢速陷阱	english-on-hold
Skill	Smite	Smite	惩击	english-on-hold
Skill	SmokeScreen	Smoke Screen	烟幕	english-on-hold
Skill	SmokeScreenAlly	Smoke Screen	烟幕	english-on-hold
Skill	SmokeScreenAlly	Smoke Screen (Ally)	烟幕（盟友）	english-on-hold
Skill	SniperNest	Sniper Nest	狙击阵地	english-on-hold
Skill	SniperNest	Sniper's Nest	狙击阵地	english-on-hold
Skill	SniperShot	Sniper Shot	狙击射击	english-on-hold
Skill	SoulDrain	Soul Drain	灵魂汲取	english-on-hold
Skill	SoulDrainEnemy	Soul Drain (Enemy)	灵魂汲取（敌方）	english-on-hold
Skill	SoulDrainEnemy	Soul Drain Enemy	灵魂汲取（敌方）	english-on-hold
Skill	SoulStrike	Soul Strike	灵魂打击	english-on-hold
Skill	SpearQuicken	Precision Focus	精准专注	english-on-hold
Skill	SpearQuicken	Spear Quicken	精准专注	english-on-hold
Skill	SpearSlice	Air Cutter	裂空斩	english-on-hold
Skill	SpearStab	Impale	刺穿	english-on-hold
Skill	SpearThrust	Piercing Flurry	穿刺连击	english-on-hold
Skill	SpellShield	Arcanum Ward	秘法结界	english-on-hold
Skill	StatusRecovery	Status Recovery	状态恢复	english-on-hold
Skill	Stomp	Stomp	践踏	english-on-hold
Skill	StrafingVolley	Strafing Volley	扫射齐射	english-on-hold
Skill	SummonAbomination	Summon Abomination	召唤疫病兽	english-on-hold
Skill	SummonAbomination	Summon Blightbeast	召唤疫病兽	english-on-hold
Skill	SummonAngel	Summon Angel	召唤天使	english-on-hold
Skill	SummonAttack	Summon Command	召唤命令	english-on-hold
Skill	SummonCactus	Summon Cactus	召唤仙人掌	english-on-hold
Skill	SummonCat	Summon Cat	召唤猫	english-on-hold
Skill	SummonDeathMage	Summon Death	召唤死灵法师	english-on-hold
Skill	SummonDeathMage	Summon Death Mage	召唤死灵法师	english-on-hold
Skill	SummonMount	Summon Mount	召唤坐骑	english-on-hold
Skill	SummonReanimation	Summon Reanimation	召唤亡者英魂	english-on-hold
Skill	SummonRecall	Summon Recall	召回召唤物	english-on-hold
Skill	SummonSkeleton	Summon Bonekin	召唤骸骨战士	english-on-hold
Skill	SummonSkeleton	Summon Skeleton	召唤骸骨战士	english-on-hold
Skill	SummonSkeletonMage	Summon Bonecaster	召唤骸骨法师	english-on-hold
Skill	SummonSkeletonMage	Summon Skeleton Mage	召唤骸骨法师	english-on-hold
Skill	SummonSwap	Summon Swap	切换召唤物	english-on-hold
Skill	SummonWolf	Summon Wolf	召唤狼	english-on-hold
Skill	SummonWraith	Summon Reaper	召唤收割者	english-on-hold
Skill	SummonWraith	Summon Wraith	召唤收割者	english-on-hold
Skill	SuppressiveShot	Suppressive Shot	压制射击	english-on-hold
Skill	Taunt	Taunt	嘲讽	english-on-hold
Skill	Tempest	Tempest	风暴	english-on-hold
Skill	TetraVortex	Elemental Overload	元素过载	english-on-hold
Skill	TetraVortexEarth	Overload Earth	大地过载	english-on-hold
Skill	TetraVortexFire	Overload Fire	火焰过载	english-on-hold
Skill	TetraVortexWater	Overload Ice	冰霜过载	english-on-hold
Skill	TetraVortexWind	Overload Wind	疾风过载	english-on-hold
Skill	Thunderbolt	Thunderbolt	霹雳	english-on-hold
Skill	ThunderField	Static Field	静电场	english-on-hold
Skill	ThunderStorm	Thunder Storm	雷暴	english-on-hold
Skill	TriggerHappy	Trigger Happy	火力全开	english-on-hold
Skill	TrueSight	True Sight	真实视野	english-on-hold
Skill	TurnUndead	Turn Undead	超度亡灵	english-on-hold
Skill	TwistOfFate	Twist Of Fate	命运扭转	english-on-hold
Skill	TwohandQuicken	Axe Quicken	暴击专注	english-on-hold
Skill	TwohandQuicken	Critical Focus	暴击专注	english-on-hold
Skill	UmbralExplosion	Umbral Rupture	幽影裂隙	english-on-hold
Skill	UmbralField	Umbral Decay	幽影腐化	english-on-hold
Skill	UmbralWide	Umbral Collapse	幽影崩塌	english-on-hold
Skill	UnholyAura	Unholy Aura	邪恶光环	english-on-hold
Skill	Unyielding	Unyielding	不屈	english-on-hold
Skill	VenomBloom	Venom Bloom	毒液绽放	english-on-hold
Skill	VenomCoating	Venom Coating	毒液涂层	english-on-hold
Skill	VenomStrike	Venom Strike	毒液打击	english-on-hold
Skill	Vitality	Vitality	活力	english-on-hold
Skill	Vitality	Vitality Aura	活力光环	english-on-hold
Skill	VolatileBolt	Volatile Bolt	爆裂雷击	english-on-hold
Skill	VolatileExplosion	Volatile Explosion	爆裂	english-on-hold
Skill	WaterBarrier	Avatar of Frost	冰霜化身	english-on-hold
